"" "probe.id" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"1776705_at" "1776705_at" "YLR432W" 3.95691311751913e-06 3.54435627444665e-05 -0.756866960867478 -11.3095284198151
"1779825_at" "1779825_at" "YNR065C" 3.97376331958951e-06 3.55653444360968e-05 -1.16318914514139 -11.3030630950752
"1777336_at" "1777336_at" "YIL065C" 3.98297156955445e-06 3.55895128589828e-05 0.70270358554631 11.299542912106
"1771534_at" "1771534_at" "YPL193W" 3.9845714488624e-06 3.55895128589828e-05 0.730344760983428 11.2989322310046
"1779046_at" "1779046_at" "YJL171C" 3.98623387073526e-06 3.55895128589828e-05 -1.57805108215507 -11.2982979681624
"1771692_at" "1771692_at" "YGR087C" 3.99468805968007e-06 3.56358784621909e-05 3.93898500813735 11.2950770266349
"1779200_at" "1779200_at" "YBL061C" 4.00842536027331e-06 3.572925965503e-05 -0.896707365306107 -11.2898595415807
"1775269_at" "1775269_at" "YBR210W" 4.01806785680243e-06 3.57860191843007e-05 -1.09703162678579 -11.2862092349949
"1771005_at" "1771005_at" "YMR025W" 4.03943730193528e-06 3.59470446543557e-05 0.76054515990587 11.2781543882202
"1772209_at" "1772209_at" "YIL104C" 4.06280247468544e-06 3.61255536561127e-05 -1.01938459037129 -11.2694017551987
"1771518_at" "1771518_at" "YOL144W" 4.07104136439629e-06 3.61693821383111e-05 -0.875306516346905 -11.2663288971853
"1774467_at" "1774467_at" "YPR186C" 4.09356836285632e-06 3.63399797475986e-05 -0.771138495615145 -11.2579624529368
"1779830_at" "1779830_at" "YBL057C" 4.10718306803747e-06 3.64104487663683e-05 -0.911994887208811 -11.2529309764858
"1772857_at" "1772857_at" "YBL072C" 4.10817014356992e-06 3.64104487663683e-05 -0.74841333891447 -11.2525669178337
"1773093_at" "1773093_at" "YPL208W" 4.11196763459828e-06 3.64145723751135e-05 -0.880078072740765 -11.2511672196081
"1780161_at" "1780161_at" "YIL133C" 4.12246513746478e-06 3.64779749167734e-05 -0.767379696987568 -11.2473055215486
"1779604_at" "1779604_at" "YGL148W" 4.13838763650687e-06 3.65892395564296e-05 -0.875442847035736 -11.2414691228304
"1770876_at" "1770876_at" "YDL148C" 4.15238734378408e-06 3.66833378277061e-05 -0.973620639502321 -11.2363582750577
"1776397_at" "1776397_at" "YIL085C" 4.15737973536324e-06 3.66927289903372e-05 -0.780329957062795 -11.2345403805988
"1775233_at" "1775233_at" "YPL266W" 4.1633249928106e-06 3.66927289903372e-05 -0.997227259925114 -11.232378704707
"1779272_at" "1779272_at" "YGL056C" 4.16352342130474e-06 3.66927289903372e-05 0.877255240072103 11.2323066164265
"1775028_at" "1775028_at" "YBR159W" 4.16931353814281e-06 3.67141485453865e-05 -0.807037874971099 -11.2302047835972
"1773056_at" "1773056_at" "YOL019W" 4.20535358294011e-06 3.70016940051285e-05 -1.03088993781118 -11.2171952291603
"1774025_at" "1774025_at" "YDL205C" 4.21997709096825e-06 3.71004904666943e-05 -0.975127007379297 -11.2119520967097
"1779754_at" "1779754_at" "YFL014W" 4.23425243001141e-06 3.71960695781066e-05 4.22728403494739 11.2068533982151
"1776093_at" "1776093_at" "YDR304C" 4.23800309082495e-06 3.71991146799479e-05 -0.85040342956861 -11.2055169758805
"1773060_at" "1773060_at" "YER046W" 4.24173096378869e-06 3.72019550339348e-05 0.993752877281583 11.2041899858358
"1771497_at" "1771497_at" "YIL069C" 4.27056476090519e-06 3.74248048974915e-05 -0.71373455743377 -11.1939701186332
"1773043_at" "1773043_at" "YPR071W" 4.28170034956586e-06 3.74923248558139e-05 -1.124034870144 -11.1900438928989
"1773564_at" "1773564_at" "YAL036C" 4.2892216739942e-06 3.75165706898758e-05 -0.871170478086845 -11.1873984657538
"1777567_at" "1777567_at" "YBR034C" 4.29133541017064e-06 3.75165706898758e-05 -0.765514839512762 -11.1866559504685
"1775473_at" "1775473_at" "YDR047W" 4.30228164819086e-06 3.75822013200877e-05 -0.761750895794389 -11.182817290316
"1771125_at" "1771125_at" "YDR538W" 4.42747845352576e-06 3.86449557029788e-05 0.781797987311273 11.1396758823353
"1774045_at" "1774045_at" "YDR098C" 4.44132384497551e-06 3.87348659041439e-05 -0.981187601609889 -11.1349890225413
"1773312_at" "1773312_at" "YPL103C" 4.44782427269997e-06 3.87606249219021e-05 -1.07759803759694 -11.1327941803684
"1775376_at" "1775376_at" "YPR115W" 4.46579561100552e-06 3.88862266430823e-05 0.766666099925852 11.126744887373
"1776294_at" "1776294_at" "YJL214W" 4.4716491029834e-06 3.89061953800976e-05 1.84232706629324 11.124780443038
"1775183_at" "1775183_at" "YDR005C" 4.50082833488004e-06 3.91053612078191e-05 0.74789967943821 11.1150306211081
"1779843_at" "1779843_at" "YER147C" 4.50169696188108e-06 3.91053612078191e-05 0.75693624720608 11.1147414682373
"1769626_at" "1769626_at" "YMR291W" 4.527785394867e-06 3.93007456672808e-05 1.35629205026311 11.106086036271
"1776317_at" "1776317_at" "YKR006C" 4.56260641656004e-06 3.95715578731493e-05 -0.734578230603347 -11.0946200334881
"1774476_at" "1774476_at" "YOR253W" 4.58238069936468e-06 3.96503531079892e-05 -1.06360797908209 -11.088152242601
"1775719_at" "1775719_at" "YOR005C" 4.59047212349591e-06 3.96503531079892e-05 1.00343146641627 11.0855147021632
"1777544_at" "1777544_at" "YFL031W" 4.59595487402963e-06 3.96503531079892e-05 -0.891466186936634 -11.083730463028
"1778315_at" "1778315_at" "YDL166C" 4.59887657219255e-06 3.96503531079892e-05 -0.879867328291406 -11.0827806351199
"1778782_at" "1778782_at" "YOL115W" 4.60065201789894e-06 3.96503531079892e-05 -0.931711346150608 -11.0822037777277
"1773286_at" "1773286_at" "YPR134W" 4.60088830085504e-06 3.96503531079892e-05 0.894863030539449 11.0821270261937
"1769377_at" "1769377_at" "YBR238C" 4.6008934589833e-06 3.96503531079892e-05 -1.36223635099092 -11.0821253507338
"1771072_at" "1771072_at" "YMR159C" 4.60531136618554e-06 3.96503531079892e-05 1.03284296715961 11.0806911012474
"1772192_at" "1772192_at" "YKR071C" 4.60549020439743e-06 3.96503531079892e-05 -0.757285075565447 -11.080633074864
"1770308_at" "1770308_at" "YER041W" 4.60797478469493e-06 3.96503531079892e-05 0.891111921557529 11.0798271815454
"1775984_at" "1775984_at" "YOR317W" 4.61298289426908e-06 3.96622164190185e-05 1.103468076498 11.0782042401303
"1779534_at" "1779534_at" "YDR287W" 4.61955922899049e-06 3.96875340050378e-05 0.924163187118109 11.0760760909786
"1777247_at" "1777247_at" "YIL049W" 4.63797661559503e-06 3.97960501091642e-05 -0.898311996611487 -11.0701341091322
"1780201_at" "1780201_at" "YDR268W" 4.63947363095491e-06 3.97960501091642e-05 -0.742016149240521 -11.0696522907819
"1778147_at" "1778147_at" "YJL062W" 4.64329926390697e-06 3.9797626945863e-05 -0.690164779648108 -11.0684217915934
"1780001_at" "1780001_at" "YEL042W" 4.65206002005454e-06 3.98414670056082e-05 -0.762501467273727 -11.0656082038332
"1773486_at" "1773486_at" "YER063W" 4.68012471356405e-06 4.00504329442662e-05 -0.848294107771701 -11.0566348091958
"1773258_at" "1773258_at" "YDR060W" 4.68395887246535e-06 4.0051879936073e-05 -0.735749962492387 -11.0554135587368
"1770594_at" "1770594_at" "YDR404C" 4.71326290730926e-06 4.02709437459543e-05 -0.876660754647568 -11.0461165149307
"1780122_at" "1780122_at" "YOR067C" 4.7180287337854e-06 4.02801703146929e-05 -1.13387813907297 -11.0446106250174
"1774621_at" "1774621_at" "YMR194W" 4.74055319598886e-06 4.04408784744467e-05 -1.0110171703551 -11.0375164073173
"1772697_at" "1772697_at" "YKL193C" 4.75371379539435e-06 4.04924212625987e-05 0.863884008111542 11.0333888518316
"1771626_at" "1771626_at" "YKR081C" 4.75400590043138e-06 4.04924212625987e-05 -0.99202525073963 -11.0332973842807
"1778903_at" "1778903_at" "YPL068C" 4.76661136727279e-06 4.05681690199043e-05 -0.869740211736067 -11.0293561915785
"1771830_at" "1771830_at" "YLR291C" 4.77812842730419e-06 4.06345427654321e-05 -0.813251039093676 -11.0257654916814
"1779662_at" "1779662_at" "YAL019W" 4.78198331138524e-06 4.06357026647107e-05 -0.832515516531641 -11.0245658111112
"1776757_at" "1776757_at" "YPL241C" 4.79473659455503e-06 4.06961017109226e-05 -0.796275480078615 -11.0206045626968
"1773941_at" "1773941_at" "YIL127C" 4.79653907427418e-06 4.06961017109226e-05 -0.737674934797254 -11.0200456535369
"1769482_at" "1769482_at" "YLR125W" 4.81673939699071e-06 4.08041303335771e-05 0.875126551458022 11.0137980273024
"1769599_at" "1769599_at" "YDR479C" 4.878032541914e-06 4.12359142373494e-05 0.817361111293946 10.995019232983
"1771565_at" "1771565_at" "YDR184C" 4.87902975008169e-06 4.12359142373494e-05 -1.247941676681 -10.9947159006273
"1778980_at" "1778980_at" "YDR324C" 4.88754146967372e-06 4.1275929814988e-05 -1.16536501986314 -10.9921296153538
"1771027_at" "1771027_at" "YPR163C" 4.9181604957166e-06 4.14140351136827e-05 -0.801899177821791 -10.9828675757857
"1770147_at" "1770147_at" "YHR169W" 4.91825117887283e-06 4.14140351136827e-05 -1.0738825931967 -10.982840240797
"1771743_at" "1771743_at" "YJL208C" 4.91843185794816e-06 4.14140351136827e-05 -0.843063528221334 -10.9827857796594
"1770750_at" "1770750_at" "YBL068W" 4.91905358506224e-06 4.14140351136827e-05 -0.893658394438845 -10.9825983928689
"1778789_at" "1778789_at" "YNL234W" 4.92592474503935e-06 4.14399581322479e-05 -1.10595362708738 -10.9805292099489
"1776351_at" "1776351_at" "YBL029C-A" 4.96189652819534e-06 4.16985558089472e-05 0.968408601622589 10.9697491697194
"1774891_at" "1774891_at" "YLR102C" 4.96429548933385e-06 4.16985558089472e-05 0.896615018433389 10.9690333641844
"1771682_at" "1771682_at" "YOR344C" 4.97377584048556e-06 4.17461001419556e-05 1.1776200345874 10.9662083897599
"1770746_at" "1770746_at" "YGL057C" 5.05138672076097e-06 4.23649685989838e-05 0.687574376922552 10.9433061480993
"1769378_at" "1769378_at" "YFL045C" 5.07627182375911e-06 4.2505919495066e-05 -0.716342698512767 -10.936046143144
"1780104_at" "1780104_at" "YDR093W" 5.07986190158824e-06 4.2505919495066e-05 -0.687569448487128 -10.9350020616293
"1774503_at" "1774503_at" "YKL099C" 5.08752441026894e-06 4.25374650003206e-05 -0.8101017723663 -10.9327763807989
"1772362_at" "1772362_at" "YJR075W" 5.1019743665782e-06 4.26256696314729e-05 -0.724367827163588 -10.9285893919937
"1776226_at" "1776226_at" "YDR122W" 5.10730909697242e-06 4.26376423313328e-05 0.911654933998693 10.9270469680486
"1775608_at" "1775608_at" "YEL024W" 5.17679628329667e-06 4.31320716529338e-05 0.740777751679434 10.9071195297374
"1774666_at" "1774666_at" "YBR171W" 5.17813823831343e-06 4.31320716529338e-05 -0.814929655784082 -10.9067376401206
"1775737_at" "1775737_at" "YER156C" 5.18026657030175e-06 4.31320716529338e-05 -0.998647787440266 -10.906132192938
"1770009_at" "1770009_at" "YMR115W" 5.1823215666455e-06 4.31320716529338e-05 0.675730124527789 10.9055478719092
"1770307_at" "1770307_at" "YDR055W" 5.18911721912853e-06 4.31557632957661e-05 0.884087678305431 10.9036174316162
"1771183_at" "1771183_at" "YMR202W" 5.21811903933789e-06 4.33561958915941e-05 -0.874783029978668 -10.8954105996105
"1776658_at" "1776658_at" "YJL217W" 5.22115243350456e-06 4.33561958915941e-05 1.34950304329571 10.8945551731475
"1771075_at" "1771075_at" "YKR085C" 5.23239035474121e-06 4.33962167586104e-05 -0.734171666711077 -10.8913908894229
"1769877_at" "1769877_at" "YIL052C" 5.23391413688218e-06 4.33962167586104e-05 -0.7961940029134 -10.8909624212165
"1770101_at" "1770101_at" "YBR028C" 5.25911723347509e-06 4.35385527338793e-05 -0.668165490517682 -10.8838958301813
"1776774_at" "1776774_at" "YPR119W" 5.26163909000724e-06 4.35385527338793e-05 -1.0507328590961 -10.8831908258244
"1772940_at" "1772940_at" "YNL001W" 5.26303332370558e-06 4.35385527338793e-05 -0.811508095129574 -10.8828012195394
"1779555_at" "1779555_at" "YGR063C" 5.27867871487671e-06 4.3634947803459e-05 -0.935715324987096 -10.8784371643814
"1769765_at" "1769765_at" "YBR084C-A" 5.29370144769551e-06 4.3726053983686e-05 -0.754964119165601 -10.8742604040027
"1780008_at" "1780008_at" "YOL087C" 5.29791888734926e-06 4.37278380671848e-05 0.90425243106059 10.8730902185332
"1771359_at" "1771359_at" "YHR085W" 5.30956936388616e-06 4.37909237800362e-05 -0.97803462410153 -10.8698630514285
"1769982_at" "1769982_at" "YBR076W" 5.32670212508096e-06 4.38990956432011e-05 2.0910756594775 10.8651316785943
"1774937_at" "1774937_at" "YLR134W" 5.35636183557277e-06 4.40855243520233e-05 -0.738373197310255 -10.8569810286802
"1777628_at" "1777628_at" "YOR085W" 5.35739168553138e-06 4.40855243520233e-05 -0.889586351955344 -10.8566989290362
"1774720_at" "1774720_at" "YNL124W" 5.37063070538147e-06 4.41612132042203e-05 -0.962526693585432 -10.8530778563123
"1770071_at" "1770071_at" "YGR144W" 5.39571965969717e-06 4.43341537151659e-05 2.23254230181351 10.8462429930156
"1772033_at" "1772033_at" "YOR128C" 5.41529687514927e-06 4.44470670963173e-05 -0.921816908133967 -10.8409343451806
"1776027_at" "1776027_at" "YPL160W" 5.41759639204746e-06 4.44470670963173e-05 -0.95737886071243 -10.8403122086448
"1779139_at" "1779139_at" "YBL076C" 5.42340427776972e-06 4.44613367947993e-05 -0.719085413044688 -10.8387421954927
"1777763_at" "1777763_at" "YMR173W" 5.4295756494166e-06 4.44785627412478e-05 1.82586381372791 10.8370759855401
"1770253_at" "1770253_at" "YDR539W" 5.43840658897567e-06 4.45175334863866e-05 0.756093247844569 10.8346954040596
"1770981_at" "1770981_at" "YIL121W" 5.45875888713655e-06 4.46506864660391e-05 1.43863799757305 10.8292254252702
"1774859_at" "1774859_at" "YER091C" 5.47228788725231e-06 4.47278698817452e-05 -0.765795351871035 -10.8256019316683
"1775351_at" "1775351_at" "YDL226C" 5.52308210780897e-06 4.51092984111633e-05 -0.828680905551254 -10.8120866360247
"1777351_at" "1777351_at" "YDR410C" 5.5531362541916e-06 4.52666228843232e-05 -1.32000147357197 -10.8041552385821
"1775407_at" "1775407_at" "YLR325C" 5.55624053652307e-06 4.52666228843232e-05 -0.684126844311569 -10.8033387477915
"1778632_at" "1778632_at" "YKR069W" 5.55696349231034e-06 4.52666228843232e-05 -0.881810108031131 -10.8031486687382
"1774522_at" "1774522_at" "YDR073W" 5.55891360823223e-06 4.52666228843232e-05 0.729696054093779 10.8026360836462
"1772853_at" "1772853_at" "YMR319C" 5.59676455152868e-06 4.55409106620293e-05 -2.89129598637112 -10.7927267212652
"1776234_at" "1776234_at" "YDR284C" 5.60697434166865e-06 4.55900413733296e-05 -0.732971991739942 -10.7900666519914
"1777693_at" "1777693_at" "YGL039W" 5.65192814041051e-06 4.59213908687034e-05 -1.17398273620069 -10.7784185246864
"1772875_at" "1772875_at" "YDR012W" 5.66203583768554e-06 4.59693370239432e-05 -0.729580806883634 -10.7758137725637
"1775263_at" "1775263_at" "YGL027C" 5.68695813461199e-06 4.61374005159909e-05 -0.892590344342865 -10.7694134878726
"1777371_at" "1777371_at" "YPL110C" 5.69538968657717e-06 4.61715270733793e-05 0.877623489123296 10.767255293109
"1771871_at" "1771871_at" "YAL029C" 5.70686234221914e-06 4.6230238454982e-05 -0.816710330846972 -10.7643244177743
"1774171_at" "1774171_at" "YLR459W" 5.72861458100076e-06 4.63720741786491e-05 -0.795814129909818 -10.7587855298895
"1774560_at" "1774560_at" "YLR034C" 5.75520339674754e-06 4.65528221463043e-05 -0.819954970750754 -10.7520469846912
"1779890_at" "1779890_at" "YMR033W" 5.77627707792064e-06 4.66887247836662e-05 -0.777805647315278 -10.7467308900747
"1770963_at" "1770963_at" "YHR070W" 5.81651640746348e-06 4.69792249081751e-05 -1.07207383156698 -10.7366400969589
"1779270_at" "1779270_at" "YOR299W" 5.84837440013361e-06 4.7201650993102e-05 -1.07592845243608 -10.7287063796155
"1769487_at" "1769487_at" "YKL063C" 5.87154458608038e-06 4.73536820934955e-05 -0.809260898135685 -10.7229665603804
"1772719_at" "1772719_at" "YLR397C" 5.91278584504546e-06 4.76511236833752e-05 -0.953762282051658 -10.7128125791018
"1774360_at" "1774360_at" "YLR392C" 5.94135851939148e-06 4.78461060426751e-05 0.77009552902085 10.7058241205669
"1769502_at" "1769502_at" "YPL050C" 5.95705305470878e-06 4.79371692060806e-05 -0.822431792199395 -10.7020014626063
"1775393_at" "1775393_at" "YGR271C-A" 5.99155905371469e-06 4.81793652236896e-05 -1.14213977428205 -10.6936364793789
"1769690_at" "1769690_at" "YJR033C" 6.03112540766831e-06 4.84618665110289e-05 0.726008984405496 10.6841109031587
"1772043_at" "1772043_at" "YDL235C" 6.07265230314017e-06 4.87596946133107e-05 -0.709691331811446 -10.6741883030914
"1773483_at" "1773483_at" "YBR004C" 6.08562158463972e-06 4.88196710697255e-05 -0.743236359181713 -10.6711049352192
"1772524_at" "1772524_at" "YML108W" 6.08905670461529e-06 4.88196710697255e-05 -1.05444825404942 -10.6702894888235
"1771341_at" "1771341_at" "YOL154W" 6.13666736674905e-06 4.91653233019308e-05 1.33185365793919 10.6590401885882
"1778821_at" "1778821_at" "YML059C" 6.14596288990658e-06 4.92037234145781e-05 -0.673703542623861 -10.6568552753428
"1773737_at" "1773737_at" "YFL055W" 6.17730290026879e-06 4.93822721976132e-05 2.11115793524679 10.6495159823225
"1777790_at" "1777790_at" "YDR280W" 6.19140776825597e-06 4.94453864721054e-05 -0.954002869202241 -10.6462264579302
"1773160_at" "1773160_at" "YNL250W" 6.19424726210764e-06 4.94453864721054e-05 0.745344015844677 10.6455652485066
"1770277_at" "1770277_at" "YHR204W" 6.20526191010512e-06 4.94971548566633e-05 -0.762720027147255 -10.643003566726
"1772225_at" "1772225_at" "YPL212C" 6.24195638161535e-06 4.97535370811762e-05 -0.901092678299801 -10.6345061098206
"1773257_at" "1773257_at" "YHR001W-A" 6.26468596727153e-06 4.98983150512706e-05 0.891590445669901 10.6292705543607
"1779214_at" "1779214_at" "YKL073W" 6.27437995985271e-06 4.99391290613769e-05 -0.745317600235221 -10.6270440972186
"1770968_at" "1770968_at" "YLR038C" 6.28386638644301e-06 4.99782328028015e-05 0.720485029040666 10.624869038466
"1771189_at" "1771189_at" "YKL121W" 6.33804654891475e-06 5.03724892265748e-05 0.819880970395376 10.6125166046342
"1770645_at" "1770645_at" "YPR175W" 6.34809777400734e-06 5.04157067400816e-05 -0.933753841738524 -10.6102380484723
"1770508_at" "1770508_at" "YNL116W" 6.36349249127549e-06 5.05012679336664e-05 0.81229167753549 10.6067559731201
"1776675_at" "1776675_at" "YOL103W" 6.38882563178148e-06 5.06655199594397e-05 -0.862664783243201 -10.6010464436341
"1772687_at" "1772687_at" "YIL105C" 6.43015807026133e-06 5.0956321531411e-05 0.948078532802029 10.5917852307433
"1770363_at" "1770363_at" "YPR048W" 6.48632389744397e-06 5.1364164892223e-05 -0.955071369588294 -10.5793066295793
"1777051_at" "1777051_at" "YPL086C" 6.49119110242477e-06 5.13654861457624e-05 -0.790483469987952 -10.57823096267
"1774080_at" "1774080_at" "YMR278W" 6.50453903105037e-06 5.14338657969019e-05 1.24245424707833 10.575285658494
"1777933_at" "1777933_at" "YEL005C" 6.56716958950667e-06 5.18915612972732e-05 0.748127529219749 10.5615556228852
"1777007_at" "1777007_at" "YKL101W" 6.6006803080554e-06 5.21186664786339e-05 -0.793061586719024 -10.5542693918153
"1778218_at" "1778218_at" "YLR327C" 6.61339773708179e-06 5.21813794013212e-05 5.91680503120009 10.5515150777873
"1777928_at" "1777928_at" "YJL157C" 6.68736660272675e-06 5.27269424492049e-05 -1.31850876541913 -10.5356117225076
"1777156_at" "1777156_at" "YNL316C" 6.70532112350602e-06 5.28303887798657e-05 -0.791701732018425 -10.5317811857053
"1778423_at" "1778423_at" "YNR046W" 6.76097328523641e-06 5.32304870756942e-05 -0.805304288369152 -10.5199805502451
"1770500_at" "1770500_at" "YBL027W" 6.76977813134081e-06 5.32614365869636e-05 -0.687155813210668 -10.5181235138618
"1772955_at" "1772955_at" "YBR062C" 6.83737360002583e-06 5.37333340887494e-05 0.680225687890802 10.503956359082
"1780027_at" "1780027_at" "YKL023W" 6.83959258029378e-06 5.37333340887494e-05 0.959686012413962 10.5034939504494
"1775969_at" "1775969_at" "YML013W" 6.84869325012826e-06 5.37661780441103e-05 0.772552133685323 10.5015992364327
