"" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"1419" "YER179W" 6.8172218858366e-07 2.86111176201602e-06 2.06290408948082 8.8116114913295
"1420" "YNL244C" 2.69568539796522e-07 1.27237906735126e-06 -0.779520610955358 -9.55027633523317
"1421" "YDR186C" 2.54867292410642e-07 1.21615012906668e-06 0.616682856160025 9.59637348789724
"1422" "YBR089C-A" 3.31064174233479e-07 1.52308145417399e-06 0.863410912901929 9.38280866426445
"1423" "YCL011C" 2.57113949221146e-07 1.2240698797032e-06 -0.616125987739666 -9.5891481232743
"1424" "YLR030W" 5.35067519054928e-07 2.3181534501042e-06 1.7001203939754 9.00019818587203
"1425" "YPL164C" 3.89476964494577e-07 1.76207351433162e-06 1.12622761600633 9.25196738661611
"1426" "YLR008C" 4.06857790772004e-07 1.82681102761184e-06 -0.947769387864528 -9.21704812995073
"1427" "YHR057C" 2.91339106153189e-07 1.36312901454104e-06 0.677611428430345 9.48671605092423
"1428" "YBL017C" 2.64777329088131e-07 1.25428912881575e-06 -0.66635606723807 -9.56499904177191
"1429" "YEL066W" 3.96995415505514e-07 1.79113379878419e-06 1.02186296378207 9.23666264222092
"1430" "YNL061W" 2.66517829759423e-07 1.26070834583235e-06 -0.65258001739223 -9.55961813294732
"1431" "YJL133W" 4.22593939349006e-07 1.88324901309346e-06 -0.994345041245591 -9.18677704384541
"1432" "YLR294C" 3.89769633236557e-07 1.76217894998864e-06 1.03130084738453 9.25136575718163
"1433" "YLR220W" 2.79761255544234e-07 1.31666549856496e-06 0.715480082389319 9.51986230543002
"1434" "YOR138C" 3.12248255725592e-07 1.4528649281343e-06 0.710270463937919 9.43026598173789
"1435" "YDR417C" 3.10356726496264e-07 1.44509160479613e-06 -0.676303026935828 -9.43520448952489
"1436" "YHL008C" 5.12038754203613e-07 2.22723240026598e-06 1.36556659348015 9.03476530134597
"1437" "YGR197C" 4.08273675546735e-07 1.83191110111574e-06 0.90418716439093 9.21427381436596
"1438" "YKR071C" 2.83811758597078e-07 1.33192003209619e-06 -0.693803169836142 -9.5081025349001
"1439" "YFL007W" 2.78086975602891e-07 1.30975161583449e-06 0.765602106842076 9.52477632158678
"1440" "YDL040C" 2.88269116535508e-07 1.35090011488202e-06 -0.695711143496567 -9.49536649967924
"1441" "YPR134W" 4.31564762583069e-07 1.91539801683747e-06 0.961273099867885 9.17005280833322
"1442" "YGL099W" 3.35714362100312e-07 1.54338956912174e-06 -0.833069654554737 -9.37152261641006
"1443" "YKR026C" 3.98493717192097e-07 1.79665465049669e-06 -0.857029173765753 -9.23364956726181
"1444" "YIL083C" 3.64349220001709e-07 1.66916848547001e-06 0.757353294551046 9.30550086653796
"1445" "YLR429W" 2.91503743708791e-07 1.36312901454104e-06 -0.618797804202452 -9.48625489200309
"1446" "YOR326W" 2.89748430768132e-07 1.3568605827381e-06 -0.660918802486148 -9.49118597689267
"1447" "YAL038W" 2.99928169170779e-07 1.40052111542843e-06 -0.975762595543331 -9.46302088147676
"1448" "YGL192W" 3.67595547518602e-07 1.67933664236501e-06 0.786521154669239 9.29836712496002
"1449" "YOR204W" 3.04124466283345e-07 1.41910289474011e-06 -0.645814247285918 -9.45170589563917
"1450" "YCR014C" 4.0598533641646e-07 1.82414565304703e-06 1.03600556052849 9.2187627610624
"1451" "YBL024W" 3.17520918536843e-07 1.47320698515463e-06 -0.809282577391674 -9.41666632025803
"1452" "YKL146W" 3.28789358709271e-07 1.5152613097811e-06 0.627684291485809 9.3883913390828
"1453" "YEL055C" 3.1847688473253e-07 1.47626850941066e-06 -0.710163964788196 -9.4142263996377
"1454" "YMR146C" 3.09180639615212e-07 1.44064084356319e-06 -0.686968653946129 -9.43829127768796
"1455" "YCL035C" 3.8465436077161e-07 1.74508240510948e-06 0.779484312999668 9.26195098328198
"1456" "YOL060C" 3.2157115524901e-07 1.48777828687343e-06 0.756694359474445 9.40638204274514
"1457" "YNR064C" 7.56359291312075e-07 3.12577541614883e-06 1.64054810225736 8.73161872193958
"1458" "YOR258W" 7.54721548743403e-07 3.12295279688763e-06 1.56756659781281 8.73328226585529
"1459" "YKL193C" 4.34741302066255e-07 1.92688184154298e-06 0.943199366558381 9.16421940853118
"1460" "YJL212C" 4.12910493421561e-07 1.84764736522835e-06 -0.797866871965359 -9.20525954084984
"1461" "YGR290W" 9.40187024853485e-07 3.82031274322453e-06 3.83661787785422 8.56581525680615
"1462" "YDL048C" 4.94316257733267e-07 2.15875631381244e-06 1.30801293149908 9.06251403771268
"1463" "YJR064W" 3.24239818191241e-07 1.49589343484281e-06 -0.64230762683061 -9.39968097338237
"1464" "YOR311C" 4.24466301503436e-07 1.88773524434771e-06 -0.929414753069975 -9.18325538932306
"1465" "YGR205W" 5.52688875172021e-07 2.38659446955469e-06 1.41885062313541 8.97480085072315
"1466" "YIL065C" 5.05180799830497e-07 2.20179399899475e-06 0.975359390660969 9.04537995457585
"1467" "YJL062W" 3.88432788841162e-07 1.75856560871895e-06 -0.770284371501653 -9.2541177943938
"1468" "YIL154C" 4.20523082697458e-07 1.87657708527065e-06 0.756131662770516 9.19069144401023
"1469" "YOR005C" 4.4951223153348e-07 1.98830900520083e-06 1.12893658077459 9.13767737963295
"1470" "YGR261C" 3.63626938065078e-07 1.66775451272509e-06 -0.666254403532376 -9.30709727494289
"1471" "YML030W" 4.23411968404538e-07 1.88561000497106e-06 0.842001282715648 9.18523640430588
"1472" "YGL029W" 5.11511376978505e-07 2.22641878123312e-06 -1.08941957719607 -9.03557618183316
"1473" "YMR058W" 3.75029937897962e-07 1.70971836496757e-06 -2.71701975010742 -9.28227989137656
"1474" "YJR069C" 4.83260990380478e-07 2.11681325770344e-06 -0.898044029957348 -9.08036549270282
"1475" "YJR021C" 6.09843457231349e-07 2.59401553784622e-06 1.13884420918565 8.89799235345658
"1476" "YFR008W" 6.97743137786554e-07 2.91297741378407e-06 1.37133630841621 8.7936804326479
"1477" "YDR280W" 4.59972437793525e-07 2.02772216175555e-06 -0.804445201060597 -9.11943707803709
"1478" "YOR247W" 3.69911101665919e-07 1.68873581793332e-06 -1.1881873872524 -9.29331962471305
"1479" "YHR047C" 3.79699190975042e-07 1.72619326432156e-06 0.64176938366492 9.27234885549725
"1480" "YOR386W" 5.74618459703102e-07 2.46663645890925e-06 1.08335526842933 8.94437189554631
"1481" "YDR077W" 3.63785645010501e-07 1.66775451272509e-06 2.91542383731779 9.30674620687726
"1482" "YDR003W" 5.3845997788439e-07 2.32976532759238e-06 1.13135507294625 8.99524013913218
"1483" "YBR057C" 4.705624213175e-07 2.06605326191885e-06 0.834812046733175 9.10141498498627
"1484" "YER119C" 4.29609253129624e-07 1.90801339713102e-06 0.702857955823975 9.17366669127166
"1485" "YEL022W" 3.88016057602987e-07 1.75789546318472e-06 -0.726618175505156 -9.25497774322123
"1486" "YEL046C" 3.86034912568044e-07 1.75013194595991e-06 0.642769834102478 9.25907944989086
"1487" "YER066W" 8.77542872959388e-07 3.5880534218127e-06 1.60918474681658 8.61811596600868
"1488" "YPL085W" 3.7747010946772e-07 1.71844777740976e-06 -0.586132778163577 -9.27707356503825
"1489" "YPR065W" 4.02978337407074e-07 1.81187923252033e-06 0.719108049496025 9.22470262037944
"1490" "YDR490C" 4.55199595148866e-07 2.00803489646924e-06 0.695994650307475 9.12770448390892
"1491" "YBR024W" 6.44611458483706e-07 2.7259522698128e-06 1.02195711139798 8.85492979112362
"1492" "YNL165W" 5.96857812665132e-07 2.54872311387421e-06 0.986520176972896 8.9147502033504
"1493" "YIL073C" 5.87547681176469e-07 2.51224635964475e-06 1.25174003253849 8.92700545747886
"1494" "YDR492W" 4.83417763223623e-07 2.11681325770344e-06 1.05944947252421 9.0801093164623
"1495" "YEL024W" 3.76259283191293e-07 1.71412829431576e-06 0.750287334160193 9.27965247671082
"1496" "YLR310C" 3.78660175798726e-07 1.7226668081191e-06 0.625781985856124 9.27454744153897
"1497" "YMR072W" 4.02614929108157e-07 1.81149027938485e-06 0.694124056986606 9.22542367256876
"1498" "YHR211W" 4.69314784659234e-07 2.06195924865058e-06 0.812247768946318 9.10351565661543
"1499" "YNR043W" 3.9223688268992e-07 1.77210889955626e-06 -0.741977371957812 -9.24631295939963
"1500" "YOR143C" 6.86518183369724e-07 2.87713129763276e-06 -1.16864665047704 -8.80619706389745
"1501" "YNL052W" 3.99393235022356e-07 1.79947007129219e-06 0.850121304058472 9.23184643368321
"1502" "YML089C" 1.22114804642546e-06 4.83580539934345e-06 3.67733174083725 8.3695524124035
"1503" "YKL129C" 4.5250362437528e-07 2.0001883180156e-06 0.700245517709327 9.13241527668662
"1504" "YJR094C" 1.03086112621601e-06 4.13989778250775e-06 2.49357801217292 8.49633507289667
"1505" "YLR392C" 5.99172820651272e-07 2.5569397212659e-06 1.14369464174336 8.91173445576132
"1506" "YNL157W" 5.1392906355011e-07 2.23396939119257e-06 1.08797763065411 9.03186610231096
"1507" "YMR129W" 4.1812207979776e-07 1.86841164346786e-06 -0.755414492587295 -9.19525567810298
"1508" "YDR505C" 4.24417443379747e-07 1.88773524434771e-06 0.712914085126414 9.18334707432669
"1509" "YDR298C" 4.08927608145544e-07 1.83358767134212e-06 0.707157080715452 9.21299594180183
"1510" "YHR139C" 9.87140503345791e-07 3.97897299623424e-06 4.68111669692081 8.52898864609608
"1511" "YPL238C" 6.60478172698563e-07 2.78405167899098e-06 -1.04271489542994 -8.83609243329415
"1512" "YJR063W" 7.55604502048303e-07 3.12462999519595e-06 -1.207577869568 -8.73238492575016
"1513" "YNL250W" 4.9745249051178e-07 2.17100346426155e-06 0.791396743857473 9.05752714963208
"1514" "YKL104C" 4.10191780572495e-07 1.83799632089402e-06 0.591550572503961 9.21053173717177
"1515" "YGR280C" 5.19128332054998e-07 2.2535750154637e-06 -0.944739217489833 -9.02395008105563
"1516" "YAL056W" 4.67558344226021e-07 2.05838942659935e-06 0.765437716302344 9.10648311167814
"1517" "YMR012W" 4.11664685942632e-07 1.84333359030575e-06 -0.680159212770709 -9.20767083865753
"1518" "YMR255W" 5.58143255015991e-07 2.40373124356312e-06 0.731796157170021 8.96711394450789
"1519" "YEL063C" 4.38705628416498e-07 1.94313623635798e-06 -0.676211318536225 -9.15700266287609
"1520" "YEL021W" 5.14290373448495e-07 2.23405552662686e-06 -0.928077027514883 -9.03131324774386
"1521" "YKL154W" 6.26100730756818e-07 2.65110095832434e-06 -1.1023686402823 -8.87753996376413
"1522" "YMR295C" 4.85919201372925e-07 2.12634342165998e-06 0.778274401694711 9.07603373997432
"1523" "YCR048W" 5.68783855647123e-07 2.44479893800492e-06 -0.796144473028422 -8.95234557104858
"1524" "YLR256W" 4.5482628804931e-07 2.00774195439851e-06 0.669091565646454 9.12835500571341
"1525" "YLR172C" 4.93957458502706e-07 2.15863038979606e-06 -0.731403668768905 -9.06308670662226
"1526" "YCL063W" 5.83844445466258e-07 2.50295567643529e-06 -0.732654125900982 -8.93193772348403
"1527" "YCR102C" 1.20663121084466e-06 4.78410992808833e-06 -1.8008651769015 -8.37845871559454
"1528" "YDR449C" 5.76400223276492e-07 2.47266246601627e-06 -0.943228980635428 -8.94195407265278
"1529" "YHR156C" 8.05861022038694e-07 3.32404968863628e-06 1.10140078131256 8.6830684688656
"1530" "YDL128W" 4.68677944757934e-07 2.06093375449455e-06 0.786560220903832 9.10459021053631
"1531" "YER086W" 4.53326594649764e-07 2.00247304672435e-06 -0.686100544853047 -9.13097410096403
"1532" "YCL064C" 9.79225795496343e-07 3.95926770960264e-06 1.71598054867691 8.53506407088974
"1533" "YCR016W" 6.97134548992241e-07 2.91229515932774e-06 -0.968081237023865 -8.79435354244206
"1534" "YBL003C" 4.74944165950957e-07 2.08389318152325e-06 -0.87007351420894 -9.09408405926005
"1535" "YBR098W" 7.04103764627397e-07 2.93765741593905e-06 0.870230563779131 8.78668262324549
"1536" "YNR067C" 4.79656310628502e-07 2.10315789821157e-06 -0.824601083663167 -9.08628028789855
"1537" "YDL066W" 4.68766344648102e-07 2.06093375449455e-06 -0.590024317659362 -9.10444095857062
"1538" "YGR283C" 7.09883208928003e-07 2.95611454666263e-06 -0.849157619255285 -8.78038229508735
"1539" "YJR125C" 5.07182638752292e-07 2.2090471522753e-06 0.621975056436754 9.04226575594881
"1540" "YIL019W" 6.44455275040432e-07 2.7259522698128e-06 -0.853685500548517 -8.85511765947489
"1541" "YJL145W" 6.05879453476373e-07 2.58051001604325e-06 -0.792913431898274 -8.90306727440435
"1542" "YMR173W-A" 1.10654126543892e-06 4.42481232182237e-06 2.44552539036502 8.44314767860116
"1543" "YEL039C" 1.52692424418561e-06 5.88982217303198e-06 2.85200921814878 8.20435375668515
"1544" "YFL059W" 9.68151532033172e-07 3.92419288882343e-06 1.44426554170869 8.54365302596896
"1545" "YDL059C" 7.49083658982342e-07 3.1035499031428e-06 -0.923579427581822 -8.73903848389233
"1546" "YIL091C" 5.57221010394847e-07 2.40140965085843e-06 -0.665157435870109 -8.96840804001189
"1547" "YNL075W" 5.99610571390402e-07 2.5571397379635e-06 -0.740329652569971 -8.91116559473863
"1548" "YGR196C" 5.50254848086184e-07 2.37765337924691e-06 0.644340929109348 8.97825724412202
"1549" "YGL256W" 6.46498878636527e-07 2.73216774162801e-06 -0.722664319948212 -8.8526632925448
"1550" "YIR032C" 8.4298798267256e-07 3.46191298345504e-06 1.21717238678381 8.64869297295219
"1551" "YGR240C" 4.91627932212041e-07 2.14988631853688e-06 -0.712622012537481 -9.0668156011547
"1552" "YHR140W" 1.16199453707045e-06 4.63146309943857e-06 1.98797285720861 8.4065747722007
"1553" "YOR048C" 5.2068700322096e-07 2.25884242378748e-06 -0.624406799756663 -9.02159339981308
"1554" "YOR246C" 5.88040008117748e-07 2.51270916597407e-06 -0.830332566873229 -8.92635222989523
"1555" "YLR007W" 6.54984282376295e-07 2.76445624213272e-06 0.784760246910636 8.8425598907512
"1556" "YOR299W" 6.24527939978801e-07 2.64615400475474e-06 -1.00165555501909 -8.87949376753827
"1557" "YBR002C" 7.22744636626972e-07 3.00027974439351e-06 -0.871658366277926 -8.76655540361777
"1558" "YHR170W" 5.29676919861681e-07 2.29631968835992e-06 -0.68958386205152 -9.00814574209497
"1559" "YJR089W" 6.15997797607861e-07 2.61339662253608e-06 0.730983985159026 8.89018240735679
"1560" "YML070W" 5.48741735842639e-07 2.37268237665733e-06 0.612676820379666 8.98041412340961
"1561" "YHR149C" 6.10782135712063e-07 2.59632016363114e-06 -0.773258758422605 -8.89679574999239
"1562" "YJR035W" 6.58084433443185e-07 2.7757500732336e-06 0.801504817281539 8.83890330048673
"1563" "YBR078W" 5.37189188217328e-07 2.3258052080197e-06 -0.615797111063449 -8.9970934809963
"1564" "YLR364W" 9.93718761318696e-07 3.9980984849612e-06 -1.13876184299558 -8.52397838030656
"1565" "YHR051W" 5.55211894038227e-07 2.3959077907639e-06 0.716983375029545 8.97123514714454
"1566" "YIL118W" 6.87159579194185e-07 2.87797565114491e-06 -0.834935723816748 -8.80547601411761
"1567" "YGL238W" 5.5849457202934e-07 2.40373124356312e-06 -0.669444043256037 -8.96662157433908
"1568" "YDR062W" 5.55953867610457e-07 2.39752814891734e-06 -0.559667289817588 -8.97018982043435
"1569" "YBR050C" 1.46743048862665e-06 5.68043210449441e-06 3.46330116203794 8.23356542259862
"1570" "YPL057C" 6.000329672381e-07 2.55727405320629e-06 0.880884701336882 8.91061710640765
"1571" "YPR148C" 5.65410084620741e-07 2.4318953146541e-06 0.611853074558094 8.95699605330282
"1572" "YOR207C" 5.86942150497268e-07 2.51129859290591e-06 -0.551445532290891 -8.92780968505547
"1573" "YOR220W" 8.39995413699433e-07 3.45395977147812e-06 1.40433114985907 8.65140352766453
"1574" "YLR056W" 5.72448424614977e-07 2.45893473002704e-06 -0.538102625255143 -8.94732739696708
"1575" "YPR023C" 6.07505525766328e-07 2.58575221181738e-06 0.715413084191 8.90098123071375
"1576" "YHR070W" 9.06254585950476e-07 3.69390498522618e-06 -1.05738785585314 -8.59366804995483
"1577" "YDR019C" 5.86481100476567e-07 2.51129859290591e-06 -0.838724360920418 -8.92842261494828
"1578" "YER010C" 7.4700757461962e-07 3.09690972950669e-06 1.10529501681477 8.74116976083632
"1579" "YPL048W" 5.86923947808e-07 2.51129859290591e-06 0.533581194250614 8.9278338743872
"1580" "YDR242W" 9.11429220613538e-07 3.71037334241056e-06 0.927575328939282 8.5893495710193
"1581" "YIL079C" 9.41508578006274e-07 3.8233079561248e-06 -1.13527806186338 -8.56475221591103
"1582" "YKR014C" 6.73410488621234e-07 2.82999311071143e-06 0.766430160196932 8.82109166160796
"1583" "YLR146C" 9.79965013406825e-07 3.95980921414914e-06 -0.938659934447424 -8.53449443165417
"1584" "YER126C" 6.73540090702798e-07 2.82999311071143e-06 -0.656311108425195 -8.82094288626076
"1585" "YLL016W" 8.48117526072812e-07 3.48079351039419e-06 1.14353780986286 8.64407054912658
"1586" "YDR285W" 1.00207439023953e-06 4.02676330525002e-06 1.02089374716188 8.51766500351374
"1587" "YAL032C" 9.16897746160953e-07 3.73031408916975e-06 0.945223639117628 8.58481407239209
"1588" "YHR112C" 6.47273242732224e-07 2.73367434083551e-06 -0.566284645221367 -8.8517354378633
"1589" "YGL070C" 1.05207253098176e-06 4.21731525593303e-06 -0.981941083839884 -8.48101953534505
"1590" "YLR287C-A" 6.85711403308257e-07 2.87559230797604e-06 -0.752810872838864 -8.80710505527899
"1591" "YPR191W" 6.11787806571602e-07 2.59890638350092e-06 0.627519125720817 8.89551591612494
"1592" "YDL143W" 6.17697483122368e-07 2.61890922526671e-06 -0.593623268990264 -8.88804011142218
"1593" "YPR163C" 6.1463741700739e-07 2.60931731477115e-06 -0.613364023308292 -8.89190157840846
"1594" "YGR210C" 6.69797629632145e-07 2.81788816273536e-06 -0.653634612270136 -8.82525131317304
"1595" "YER095W" 6.63241574607641e-07 2.79389979464468e-06 0.656316994514147 8.83286093669725
"1596" "YHR024C" 6.89523733742273e-07 2.88602960085857e-06 -0.674054187546266 -8.80282442976885
"1597" "YIL001W" 9.80713820339967e-07 3.96038877324942e-06 0.856686575236545 8.53391786878618
"1598" "YEL051W" 6.69204069789101e-07 2.81720271850727e-06 -0.634011994298862 -8.82593698897509
"1599" "YMR091C" 7.22330836790466e-07 3.00027974439351e-06 -0.65706840594583 -8.76699617708889
"1600" "YPL266W" 7.50404425546711e-07 3.10705427337125e-06 -0.725576110414967 -8.73768587287772
"1601" "YML081W" 7.06928480962934e-07 2.94618393080831e-06 -0.649697353956005 -8.78359647691683
"1602" "YOL087C" 6.95726025655367e-07 2.90826815325074e-06 0.794698098116322 8.79591379482179
"1603" "YAR002W" 7.66118035807851e-07 3.16410618071652e-06 -0.712378878275403 -8.72178501077992
"1604" "YML031W" 7.19876311448213e-07 2.9939166112487e-06 -0.636586044710551 -8.76961623667113
"1605" "YMR017W" 2.11636721307303e-06 7.90255382872359e-06 2.47977606359644 7.9671174365686
"1606" "YIL123W" 6.81821038976304e-07 2.86111176201602e-06 -0.672470797868781 -8.8114994858056
"1607" "YOL044W" 1.15855326165e-06 4.62149721811849e-06 1.13540171938141 8.40878986677495
"1608" "YDL212W" 7.22782157927877e-07 3.00027974439351e-06 -0.671036117503616 -8.76651544976001
"1609" "YOR101W" 9.00404803844109e-07 3.67234926854624e-06 -0.908324814476096 -8.59858166303231
"1610" "YDR414C" 9.9603387263637e-07 4.00494996606462e-06 -0.771830791593291 -8.52222348337375
"1611" "YJL167W" 6.94390650401006e-07 2.90454196606354e-06 -0.583506831722427 -8.79739612631524
"1612" "YDL015C" 7.34354021923678e-07 3.0463817447208e-06 -0.56689014092621 -8.75429750742444
"1613" "YJR156C" 1.76635040705637e-06 6.73003166159742e-06 1.91402087318865 8.09790586118485
"1614" "YDL063C" 8.92279158537783e-07 3.64147863702694e-06 -0.877030181472675 -8.60546354810441
"1615" "YCL012C" 1.81904057533323e-06 6.91066402080721e-06 1.77265865797364 8.07654150462901
"1616" "YOR198C" 7.12381911704903e-07 2.96463261219687e-06 -0.524731135871943 -8.77767527075451
"1617" "YDR109C" 8.852113836801e-07 3.61714732794205e-06 0.769508014928922 8.61150390655918
"1618" "YOL077W-A" 9.85018034688265e-07 3.97531646078386e-06 0.863051419490944 8.53061278207904
"1619" "YDR473C" 9.71391911107416e-07 3.93245413518856e-06 0.757004112932129 8.54112909153241
"1620" "YBR155W" 9.5269079342238e-07 3.86392013054508e-06 -0.797083540255719 -8.55582039526504
"1621" "YGR053C" 1.8836213723958e-06 7.12654815191472e-06 1.70423863503408 8.05123484829274
"1622" "YGR078C" 1.26866675790171e-06 5.00580092291495e-06 -1.19629423278039 -8.34116693886165
